"product_id","recommendations"
"41973-geel","{26946,24701,1380,26947}"
"41973-groen","{16800,16947,20598,1287}"
"41973-oranje","{24701,26946,26947,1380}"
"41973-paars","{43096,16800,5746}"
"41973-roze","{16346,20337,22014,25141}"
"41974","{21384,20401,26961,16827}"
"41978","{16052,26781,24542,27339}"
"41979","{41785,38815,32032,23301}"
"41980-hond","{27745,41455,16445,41932}"
"41980-kat","{42521,3724,1697,17029}"
"41980-paard","{23166,23309,16761,25112}"
"41981","{5162,20598,23388}"
"41982","{23301,33713,20542,16524}"
"41983","{20157,20158,20915,1475}"
"41984","{20598,1475,31164,31363}"
"41985","{1475,20157,20158,1380}"
"41986",{23301}
"41987","{1475,20157,20158,20915}"
"41988","{21614,26311,3027,20598}"
"41989",{}
"41990","{31654,36012,41351,41962}"
"41991","{27918,27924,28575,23275}"
"41992","{1697,27906,29805,16800}"
"41993",{}
"41994",{}
"41995",{}
"41996",{}
"41997",{}
"41998","{31797,8206}"
"41999","{20157,20158,20915,1475}"
"42000",{}
"42001",{}
"42002",{}
"42003",{}
"42004",{}
"42005",{}
"42006",{}
"42007",{}
"42008",{}
"4201","{38815,46563,25974,31654}"
"42010","{20821,27655,1475,4107}"
"42012-bodydouche","{1882,25498}"
"42012-handzeep","{16623,21815,25498,1313}"
"42012-kerst",{}
"42012-olie",{28027}
"42014","{38815,40005,20254,1735}"
"42015","{40005,38815,22259,16204}"
"42016","{38815,42957,27090,20254}"
"42017","{27063,16346,17116,23142}"
"42018","{32743,27324,20804,20040}"
"42019","{27923,1641,27903,27908}"
"42020","{20106,20156,20158,20012}"
"42021","{31718,29985,29327,40644}"
"42022","{17266,17304,20275,1498}"
"42023","{26586,27097,27098,20474}"
"42024","{38815,27063,20598,21174}"
"42025","{23589-groen,27204,28290,23589-blauw}"
"42026","{22063,24595,25226,2036}"
"42027","{38815,21672,40576,7551}"
"42029","{35738,39948,31011,43814}"
"42030","{2630,41877,38815,42668}"
"42031","{38815,39611,2540,23731}"
"42032","{43605,43603,42730,1498}"
"42033","{1580,22356,23388,152264}"
"42034","{23111,24034,25355,1741}"
"42035","{39810,40639,36097,1313}"
"42036","{30825,9890,20026,16901}"
"42037","{1313,16346,29289,31654}"
"42038","{46554,39930,41963,24859}"
"42040","{41877,27960,16829,16862}"
"42041","{1313,1034,28290,38914}"
"42042","{16829,20661,24747,1542}"
"42044","{38815,25895,25960,1932}"
"42045","{27122,29332,16791,34176}"
"42047","{38815,16678,17031,16052}"
"42048-beige","{41960,25875,16346,33192}"
"42048-blauw","{17031,24027,27962,16563}"
"42048-rood","{25127,31672,33160,20801}"
"42048-zwart","{40577,42749,39408,42877}"
"42050","{21532,21533,27090,16346}"
"42052","{20040,20018,20400,21177}"
"42053","{4664,20884,1475,25914}"
"42054","{38815,21232,21230,30822}"
"42055","{38815,30822,27324,27063}"
"42056","{38815,27043,1380,40773}"
"42057","{27063,38815,25960,26586}"
"42058","{27043,35307,21232,24962}"
"42059",{}
"42060",{}
"42061",{}
"42062","{16623,17010,1580,1882}"
"42063","{27594-hondjes,27594-paarden,27594-dennenappels,27594-poesjes}"
"42064-bollen","{20155,20158,20157,23089}"
"42064-franje","{29296,31798,41204}"
"42064-fringe","{23779,31654,31672,23287}"
"42064-fur","{29378,25994,2535,34224}"
"42064-schakel","{16767,27097,20588,27098}"
"42064-spiraal","{28618,33164,33165,33740-Zwart}"
"42064-vlecht","{38815,33055,32403,22014}"
"42065","{27063,26260,29289,31231}"
"42067","{38815,34023,32536,21858}"
"42068","{38815,30825,27043,40885}"
"42069","{27085,27216,27325,21857}"
"42070","{27085,27216,27325,21857}"
"42071","{27085,27216,27325,21857}"
"42072","{02037,16433,27903,33055}"
"42073","{26238,27867,2876,25994}"
"42074",{}
"42075","{23867,26758,31672,36345}"
"42075-mysticblack",{}
"42075-orientalred","{1380,30046}"
"42075-spicedwood",{}
"42082",{}
"42087","{27122,2106,16791,29332}"
"42088","{38815,2106,2153,20275}"
"42089","{27122,16791,16829,16756-kerststadje}"
"42142","{38868,29332,1882,20168}"
"42143","{20275,23731,24859,2876}"
"42144","{16273,47631}"
"42145","{25342,32092,40833-zwart,22432}"
"42146",{}
"42157","{43130-blauw,41759,38815,23309}"
"42158","{25960,26260,27967,29481}"
"42159","{23087,26061,27363,16495}"
"42160","{1475,16448,16346,28089}"
"42161","{7495,43095,31672,40884}"
"42164-blauw","{21249,26204,27480,16346}"
"42164-donkerblauw","{16346,21249,26204,27325}"
"42164-geel",{}
"42164-lime","{27325,5533,16346,21773}"
"42164-paars","{16346,26204,27325,21249}"
"42164-turquiose","{16346,5533,27325,27014}"
"42165","{4107,27721,31363,24728}"
"42171",{}
"42171-grijs",{}
"42194","{38815,6857,43717,36656}"
"42195-banaan","{24027,2666,27900,21268}"
"42195-blij","{35146,28612,21029,35227}"
"42195-brandkraan","{29217-minniemouseroze,29217-planes,29217-princess,44558}"
"42195-dino","{29217-minniemouseroze,29217-planes,29217-princess,22243}"
"42195-ijstijd","{28612,35146,21029,35227}"
"42195-survival","{29217-princess,35889,38544,41101}"
"42196","{17184,26284,17183,26580-cats}"
"42198","{38815,32032,2365,30791}"
"42199","{38815,4836,1475,30791}"
"42201","{27325,30822,24727,38815}"
"42203","{22356,4679,38815,4848}"
"42204","{2543,5229,4107,22014}"
"42205","{20025,26306,16220,27730}"
"42206","{21357,25875,20350,27721}"
"42207","{16948,20275,20859,1475}"
"42208","{16346,31231,28089,3846}"
"42209","{38815,20058,1380,16007}"
"42210","{16118,16759,16761,1379}"
"42211","{35307,40615,21232,42058}"
"42214","{40686,38815,39251,2630}"
"42215","{27833,3302,20350,8136}"
"42216","{04281,04053,25873,26328}"
"42217","{30287,38706,26547,26687}"
"42218","{46337,2460,29486,27063}"
"42218-3pack","{46337-3pack,17025,2537,17022}"
"42219","{35473,35471,27204,29988}"
"42220","{23761,1475,17169,21529}"
"42221","{35473,35472,26969-Blauw-62-68,21758}"
"42222","{21268,16040,17106,1586}"
"42223","{23170,24009,2171,26801}"
"42224","{35472,35473,35471,27912}"
"42225","{35473,35472,35471,31807}"
"42226","{35472,1542,20419,17106}"
"42227","{24041,43093,20484,38815}"
"42247",{}
"42253","{42262,42260,40884,42255}"
"42254",{}
"42255","{42262,24009,38815,21814}"
"42259","{42260,21174,27721,21173}"
"42260","{42265,42262,42253,4107}"
"42261","{38815,40277,31231,16346}"
"42262","{42263,42265,42260,42267}"
"42263","{42262,42265,42253,42272}"
"42264","{42262,42263,42266}"
"42265","{42262,42260,42263,35974}"
"42266","{42267,42262,42260,42253}"
"42267","{42266,42262,42253,42260}"
"42268","{17029,22356,26963,31557}"
"42271","{42260,42265,42157,5170}"
"42272","{27122,33095,16791,34176}"
"42273","{24347,46662}"
"42273-3pack","{27093,43913}"
"42274","{1744,39146}"
"42275","{40600,16495,17183,20155}"
"42277",{}
"42280","{25384,20804,23775,2543}"
"42282","{26758,25875,1735,20180}"
"42284","{38815,26306,25960,21173}"
"42285","{42253,42255}"
"42286","{33577,5162,26238,38815}"
"42287","{33055,33070,23111,33933}"
"42288","{16623,2106,20075,22585}"
"42290","{38815,2630,16791,31158}"
"42291","{17185,25974,26500,16443}"
"42293","{41121,35445,16255,16800}"
"42296","{39769,27970,34179,27315}"
"42297","{16502,22165,22809,01001-purplebrust}"
"42298","{21480,22063,2539,16946}"
"42300",{}
"42305","{16756-boompjelantaarn,16756-champagne2,31672,16756-besneeuwdeballen}"
"42306",{40884}
"42309","{42260,34176,16791,27122}"
"42310","{04281,04357,1335,16207}"
"42311","{42449,32032,27708,29289}"
"42313",{36276}
"42315","{21268,23974,30628,35605}"
"42316","{42335,42329,38672,35429}"
"42317",{}
"42318","{42335,42329,36111,17029}"
"42319","{26225,28281,30648,21997}"
"42320",{}
"42321","{36111,42335,17029,17033}"
"42322","{22887,31282,33330,38462}"
"42323",{}
"42324","{16791,41878}"
"42325","{16940,26639,32498,34738}"
"42326","{17031,26639,27210,16940}"
"42327",{}
"42328","{24367,2537,26194,20012}"
"42329","{8513,42318,42335,38815}"
"42330",{}
"42331","{20821,29486,28577,32032}"
"42332","{16940,26639,32498,34738}"
"42333","{27903,27918,29607,27493}"
"42334","{42449,29486,04360,43346}"
"42335","{39593,42318,42321,1475}"
"42336","{29289,40277,22882,42286}"
"42337",{}
"42338","{27097,33417,36654,24347}"
"42338-3pack","{1456,28281,33684,35726}"
"42339","{20622,32133,32134,32142}"
"42340",{42288}
"42341","{38815,25301,27122,16831}"
"42342","{29498,31132,1904,32578}"
"42343","{2630,20849,20848,38815}"
"42344","{35439,17025,17167,17022}"
"42345","{39601,31699,33914,29389}"
"42346","{21254,33620,35436,21249}"
"42347","{1932,31781,20631,31783}"
"42348","{38815,33241,31781,31783}"
"42349",{}
"42350",{40623}
"42350-3pack","{33417,38531,38838,27708}"
"42351","{38815,32032,4836,31654}"
"4244","{16965,20590,20631,16623}"
"42449","{42311,36102,4120,21792}"
"42450","{1379,27209,33073,33221}"
"42452","{38815,24729,20598,24628}"
"42453","{38815,20158,20915,31654}"
"42454","{38815,32032,2630,27325}"
"42460","{21912,23194-blauw,17028,26580-cats}"
"42461","{1475,17022,1932,1379}"
"42478","{21715,23396,25994,20021}"
"42478-groenwit",{48031}
"42478-groenzwart","{2536,2543,41413,42030}"
"42478-rozewit","{17014,21230,21249,16334}"
"42478-rozezwart","{26095,26204,34072-nederland,35445}"
"42491",{}
"42492","{31712,32230,40793,27479}"
"42493","{32230,34072-bruin,34072-geel,26206}"
"42494","{40793,44657,44658,4506}"
"42496","{25127,27914,45755,45969}"
"42497",{}
"42498","{44657,44658,4506,47875}"
"42499","{20075,24627,34072-geel,34072-paars}"
"42500",{}
"42501",{}
"42502","{30498,32862}"
"42503","{23089,27014,27713,29502}"
"42504",{}
"42505",{}
"42506","{21912,20158,1313,20157}"
"42507","{21912,20158,17028,1313}"
"42508","{38815,20158,1313,20157}"
"42509","{38815,8545,31654,20158}"
"42510","{26432-scarletfever,26432-foreverred,23142,22312}"
"42511","{20070,20804,22312,20063}"
"42512","{23035,23142,25080,22312}"
"42513","{33695,27480,31709,26203}"
"42514","{20070,20804,25113,20063}"
"42518-blauw","{41763,43416,39266-rood,41852}"
"42518-groen","{32462,27325,32481,25974}"
"42518-roze","{32032,32743,20155,39966-3942}"
"42518-wit","{16433,21505,22432,1330}"
"42519-blauw","{26781,27900,31813,20859}"
"42519-groen","{29502,23087,23301,20859}"
"42519-rood","{26432-kirroyale,27908,28013,20859}"
"42519-roze","{27547,23087,23301,20859}"
"42520","{31654,31565,22259,39871}"
"42521","{30928,16346,16617,22810}"
"42522",{}
"42522-rooimachinegroen","{24001,20419,1586,2548}"
"42522-rooimachinerood",{26965}
"42522-trailergeel","{29038,29881,1586,30928}"
"42522-trailerrood","{23779,17014,24542,24034}"
"42522-veewagengeel","{4078,29038,30928,27743}"
"42522-veewagenrood","{40885,16346,16448,1475}"
"42522-veldspuitgeel","{4078,29038,1586,27743}"
"42522-veldspuitrood","{16908,20821,24034,16901}"
"42523-helikopter",{}
"42523-motor",{}
"42523-skelter",{}
"42523-vliegtuig",{}
"42524","{35428,1313,21758,32032}"
"42525-blauw","{26680,26969-Blauw-80-86,27721,21210}"
"42525-groen","{16829,20106,20315,21701}"
"42525-rood","{40245-blauw,40245-groen,40245-rood,5060}"
"42525-roze","{35861,36004,35143,36242}"
"42526","{22235,23746,25914,1659}"
"42527","{1696,1906,21301,16761}"
"42528","{29891,29911,30005,27798}"
"42529","{40144,22227,2630,21905}"
"42542","{42014,38462,16617,1735}"
"42543","{29289,32032,21912,25126}"
"42544","{40885,41852,36246,4848}"
"42545","{25960,39805,04001-black,39810}"
"42546","{35531,40425,40426,40427}"
"42547","{39765,24640,21301,36092}"
"42548","{1475,16946,16767,20244}"
"42549","{22227,21758,38815,41852}"
"42550","{7869,32668,26158,16495}"
"42552","{4836,20025,21479,1741}"
"42553","{38815,22356,2173,40883}"
"42555","{38815,25960,31357,17025}"
"42556","{38815,1932,21773,16946}"
"42557","{39937,41743,16946,4187}"
"42558",{}
"42559","{16064,1735,20254,1475}"
"42560","{29289,29887,25960,20505}"
"42561","{25960,26680,27043,27063}"
"42562","{25960,16495,1580,20012}"
"42563","{27965,40884,20254,40885}"
"42564","{20400,17033,17031,31890}"
"42565","{5952,2630,23843,32032}"
"42566","{38815,36639,20400,40378}"
"42567","{2206,25043-paars,27339,27594-poesjes}"
"42568","{26079,29289,24728,39611}"
"42569","{29289,39611,41759,8940}"
"42570","{29289,38921-zee,39538,39611}"
"42571","{40884,33055,27097,38815}"
"42572","{38815,4123,33055,7495}"
"42573","{43327-oranje,16827,1641,1882}"
"42574",{}
"42575","{3071,16202,27092,31157}"
"42576",{}
"42577","{27379,27534,29888,25390}"
"42578","{32032,33055,21912,38815}"
"42579","{29888,32847,22227,27091}"
"42580","{38815,30648,21912,27960}"
"42581","{1542,20661,17033,21858}"
"42582","{20156,21912,38815,40884}"
"42583","{38815,4107,31672,29328}"
"42584","{4107,41347,6857}"
"42585","{23589-blauw,20561,20040,23589-groen}"
"42586","{20275,20883,2549,16346}"
"42587","{20255,25006,25137,04001-passion}"
"42588","{39810,38815,2630,27043}"
"42589","{16037,26942,27324,30034}"
"42590","{20025,16040,1378,2206}"
"42592","{38815,25343-blauw,16756-besneeuwdeballen,23435}"
"42593","{21912,29389,29486,31164}"
"42594","{41410,20040,20310,17033}"
"7795","{24042,20026,2153,16157}"
"42595","{24042,27594-stoffenversieringen,24041,36004}"
"42596","{38815,2630,20040,21912}"
"42597","{21236,23396,23963,20377}"
"42598","{21814,24799,30648,20378}"
"42599","{21634,20378,16862,21912}"
"4260","{16868,17025,17028,1470}"
"42600","{31662,1347,26852,29389}"
"42601","{25960,38815,26332,24628}"
"42602","{21912,32403,21634,32667}"
"42603","{21912,1498,1475,35370}"
"42604","{38815,29489,29500,2630}"
"42605","{38815,36074,29489,21634}"
"42606","{36074,38815,27903,21634}"
"42607",{35370}
"42608","{35370,23541,25390,23435}"
"42609","{35370,30850,30286,25997}"
"42610",{}
"42611",{}
"42612","{21912,26483,29887,41167}"
"42613","{35370,30822,29389,26120}"
"42614","{35370,42712,38367,20255}"
"42615","{29937-schrijven,29937-voorbereidendschrijven,30625,16908}"
"42616","{1449,27743,27900,29324}"
"42617","{38815,2171,23301,16623}"
"42618","{23093,26429,27713,32020}"
"42619","{29494,24664,23843,22264}"
"42620","{29494,21912,25124,1587}"
"42621","{33707,38815,16623,16958}"
"42622","{38815,42678,42286,21268}"
"42623","{38815,21533,21210,21479}"
"42624","{38815,16617,16563,1475}"
"42625","{41748,16756-besneeuwdeballen,22882,1906}"
"42626","{42914,23096,2036,20915}"
"42627","{23978,2693,30326,16668}"
"42628","{20275,20883,2549,42196}"
"42629","{42572,42620,42633}"
"42630","{30080,32142,25960,33601-blauw}"
"42631","{42633,26652,28349,24962}"
"42632","{16819,20275,2036,16448}"
"42633","{42631,42629,24962,26652}"
"42634","{1735,20254,2206,16511}"
"42635","{4187,4837,27721,16946}"
"42636","{7477,29888,20588,16791}"
"42637","{2630,17025,20040,17168}"
"42638","{38815,29289,22429,20561}"
"42639","{41905,25989,39871,33904}"
"42641","{39408,34136,29332,38815}"
"42642","{30383,34015,38960-blauw,38960-groen}"
"42643","{36180,43130-blauw,35861,42684}"
"42644","{35725,16511,2369,38815}"
"42645","{27594-rodeballen,27594-stoffenversieringen,31694,27594-poesjes}"
"42647","{27063,36277,41935,42052}"
"42648","{28290,21905,21901,32549}"
"42649","{20598,21505,21532,1475}"
"42651","{16819,9341,22339,42775}"
"42652","{42653,31672,16819,16528}"
"42653","{42652,26935,5060,26027}"
"42655","{31798,31806,31814,23142}"
"42665","{1347,1380,16638,04233}"
"42668","{42030,34072-groen,34072-turquoise,33684}"
"42670","{42675,42674,42673,43416}"
"42671","{42675,48030,42674,27961}"
"42672","{42673,42676,42674,42675}"
"42673","{42672,42670,42751,40994}"
"42674","{42672,42670,27743,32032}"
"42675","{42670,42671,42672,40793}"
"42676","{42672,17182,27743,32032}"
"42677","{38815,32032,33533,39769}"
"42678","{38815,25960,1475,31705}"
"42679","{38815,42693,33620,2630}"
"42680-blauw","{25960,27834,36246,36286}"
"42680-geel","{39408,40577,43055,4498}"
"42680-groen","{42582,43055}"
"42680-roze","{39408,40577,43055,4498}"
"42681","{25960,27834,36246,36286}"
"42682","{41754,25124,21383,28100}"
"42683","{42157,27721,30765,22227}"
"7819","{25314,27722,1379,32186}"
"42684","{42643,21908,21909,21905}"
"42688","{36645,40182,33701,26162}"
"4269","{17031,16204,17030,30862}"
"42691","{26105,27903,27908,23589-wit}"
"42692","{24347,24367,27097,21173}"
"42693","{42679,42678,38815,4107}"
"42694-blauw","{32032,38815,42693,1475}"
"42694-geel","{25114,29489,24027,29497}"
"42694-groen","{32585,21254,31662,38815}"
"42694-rood","{4848,26105,23779,16524}"
"42695",{}
"42695-grijsblauw","{34066,39805,27714,40884}"
"42695-groenblauw","{42351,4836,33601-donkerblauw,20106}"
"42695-groenrood","{21857,29289,29290,29605}"
"42695-roodgrijs","{17043,17167,17169,17031}"
"42696","{4107,25960,30287,25230-zwart}"
"42697","{28618,38367,16791,38816}"
"42698","{27594-stoffenversieringen,27594-poesjes,27594-rodeballen,31694}"
"42699","{16791,38367,28618,38816}"
"42700","{20155,20158,28618,38840}"
"42701","{22559,24747,27594-flonkerendeglazen,16829}"
"42702","{42703,1904,16756-kerststadje,16756-katten}"
"42703","{43146,42702,42203,38367}"
"42704","{43146,27480,1882,23388}"
"42705","{43146,30773,26781,24747}"
"42706","{31050,34179,38922-blauw,2535}"
"42706-blauw","{27063,25125,16346,25124}"
"42706-rood","{2535,34179,31050,38922-blauw}"
"42707","{31052,3160,40110-black,1580}"
"42708","{43212,45957}"
"42709","{27043,28612,1696,30136}"
"42710","{23275,28861,38524,41438-rozeblauwglitterjurkje}"
"42711","{1347,26852,31662}"
"42712","{23309,16343,16590,1380}"
"42713","{20304,20400,22882,1475}"
"42714","{27036,27965,30825,22882}"
"42717","{20275,21208,26311,16346}"
"42718","{42679,38472,27785,28129}"
"42719","{23425,2460,2549,23301}"
"42720","{21815,25407,24021,29327}"
"42721","{38815,40884,27063,43569}"
"42722","{38815,4123,27098,31672}"
"42723","{38815,45969,20175,27958}"
"42724-blauw",{}
"42724-geel",{}
"42724-roze",{}
"42724-wit","{25361,31654,35873,21168}"
"42726","{4679,44981,16768,20062}"
"42727","{3846,16791,16099,16563}"
"42728","{16121,1626,16346,16052}"
"42729","{27962,43913,16346,1932}"
"42730","{42032,25960,16862,30928}"
"42731","{42679,16623,20598,21254}"
"42733","{35070,35503,16862,36263}"
"42734","{16849,20400,20821,1018}"
"42735","{33070,3160,21792,20749}"
"42736","{22227,1932,21758,30624}"
"42739","{23349,25873,29803,16202}"
"42740","{38815,24728,16756-kerstbal2,27090}"
"42741","{40773,39810,2630,16012}"
"42742","{17025,28100,42547,42982}"
"42743","{3837,21758,20075,39920}"
"42744","{35920,23094,17033,16830}"
"42745","{25361,31654,21168,35873}"
"42746","{2543,27815,16346,29289}"
"42747","{26159,43216,2206,34435}"
"42748","{36107,40054-oranje,40837-geel,9666}"
"42749","{32535,29332,24962,32536}"
"42750","{39274,31309,21375,23349}"
"42751","{42673,48319,40793,31654}"
"42752","{27405,39795,39899,16908}"
